afj,2022,11,14,4,eB,24d,E22,0,,579,1110,45,
afj,2022,11,14,4,eB,24f,E22,0,,579,1110,45,
afj,2022,11,14,6,B^,24d,E24,0,,897,1300,45,
afj,2022,11,14,7,B^,24d,E24,0,,897,1355,45,
afj,2022,11,15,6,sB,23c,E11,0,,237,1300,45,
afj,2022,11,15,7,B,24d,E22,0,,300,1355,45,
afj,2022,11,15,10,KS,23c,E22,0,,478,1640,45,
afj,2022,11,17,1,sB,24f,E11,0,,371,820,45,
afj,2022,11,17,2,sB,24f,E11,0,,371,915,45,
afj,2022,11,17,3,B,24f,E11,0,,348,1015,45,
afj,2022,11,17,4,B,24f,E11,0,,348,1110,45,
afj,2022,11,18,1,sB^,23c,E24,0,,693,820,45,
afj,2022,11,18,2,sB^,23c,E24,0,,693,915,45,
afj,2022,11,21,1,B,25f,E22,0,,398,820,45,
afj,2022,11,21,2,B,25f,E22,0,,398,915,45,
afj,2022,11,21,3,eB,24d,E22,0,,579,1015,45,
afj,2022,11,21,3,eB,24f,E22,0,,579,1015,45,
afj,2022,11,21,4,eB,24d,E22,0,,579,1110,45,
afj,2022,11,21,4,eB,24f,E22,0,,579,1110,45,
afj,2022,11,21,6,B^,24d,E24,0,,897,1300,45,
afj,2022,11,21,7,B^,24d,E24,0,,897,1355,45,
afj,2022,11,22,6,sB,23c,E11,0,,237,1300,45,
afj,2022,11,22,7,B,24d,E22,0,,300,1355,45,
afj,2022,11,22,10,KS,23c,E22,0,,478,1640,45,
afj,2022,11,24,1,sB,24f,E11,0,,371,820,45,
afj,2022,11,24,2,sB,24f,E11,0,,371,915,45,
afj,2022,11,24,3,B,24f,E11,0,,348,1015,45,
afj,2022,11,24,4,B,24f,E11,0,,348,1110,45,
afj,2022,11,25,1,sB^,23c,E24,0,,693,820,45,
afj,2022,11,25,2,sB^,23c,E24,0,,693,915,45,
afj,2022,11,28,1,B,25f,E22,0,,398,820,45,
afj,2022,11,28,2,B,25f,E22,0,,398,915,45,
afj,2022,11,28,3,eB,24d,E22,0,,579,1015,45,
afj,2022,11,28,3,eB,24f,E22,0,,579,1015,45,
afj,2022,11,28,4,eB,24d,E22,0,,579,1110,45,
afj,2022,11,28,4,eB,24f,E22,0,,579,1110,45,
afj,2022,11,28,6,B^,24d,E24,0,,897,1300,45,
afj,2022,11,28,7,B^,24d,E24,0,,897,1355,45,
afj,2022,11,29,6,sB,23c,E11,0,,237,1300,45,
afj,2022,11,29,7,B,24d,E22,0,,300,1355,45,
afj,2022,11,29,10,KS,23c,E22,0,,478,1640,45,
afj,2022,12,1,1,sB,24f,E11,0,,371,820,45,
afj,2022,12,1,2,sB,24f,E11,0,,371,915,45,
afj,2022,12,1,3,B,24f,E11,0,,348,1015,45,
afj,2022,12,1,4,B,24f,E11,0,,348,1110,45,
afj,2022,12,2,1,sB^,23c,E24,0,,693,820,45,
afj,2022,12,2,2,sB^,23c,E24,0,,693,915,45,
afj,2022,12,5,1,B,25f,E22,0,,398,820,45,
afj,2022,12,5,2,B,25f,E22,0,,398,915,45,
afj,2022,12,5,3,eB,24d,E22,0,,579,1015,45,
afj,2022,12,5,3,eB,24f,E22,0,,579,1015,45,
afj,2022,12,5,4,eB,24d,E22,0,,579,1110,45,
afj,2022,12,5,4,eB,24f,E22,0,,579,1110,45,
afj,2022,12,5,6,B^,24d,E24,0,,897,1300,45,
afj,2022,12,5,7,B^,24d,E24,0,,897,1355,45,
afj,2022,12,6,6,sB,23c,E11,0,,237,1300,45,
afj,2022,12,6,7,B,24d,E22,0,,300,1355,45,
afj,2022,12,6,10,KS,23c,E22,0,,478,1640,45,
afj,2022,12,8,1,sB,24f,E11,0,,371,820,45,
afj,2022,12,8,2,sB,24f,E11,0,,371,915,45,
afj,2022,12,8,3,B,24f,E11,0,,348,1015,45,
afj,2022,12,8,4,B,24f,E11,0,,348,1110,45,
afj,2022,12,9,1,sB^,23c,E24,0,,693,820,45,
afj,2022,12,9,2,sB^,23c,E24,0,,693,915,45,
afj,2022,12,12,1,B,25f,E22,0,,398,820,45,
afj,2022,12,12,2,B,25f,E22,0,,398,915,45,
afj,2022,12,12,3,eB,24d,E22,0,,579,1015,45,
afj,2022,12,12,3,eB,24f,E22,0,,579,1015,45,
afj,2022,12,12,4,eB,24d,E22,0,,579,1110,45,
afj,2022,12,12,4,eB,24f,E22,0,,579,1110,45,
afj,2022,12,12,6,B^,24d,E24,0,,897,1300,45,
afj,2022,12,12,7,B^,24d,E24,0,,897,1355,45,
afj,2022,12,13,6,sB,23c,E11,0,,237,1300,45,
afj,2022,12,13,7,B,24d,E22,0,,300,1355,45,
afj,2022,12,13,10,KS,23c,E22,0,,478,1640,45,
afj,2022,12,15,1,sB,24f,E11,0,,371,820,45,
afj,2022,12,15,2,sB,24f,E11,0,,371,915,45,
afj,2022,12,15,3,B,24f,E11,0,,348,1015,45,
afj,2022,12,15,4,B,24f,E11,0,,348,1110,45,
afj,2022,12,16,1,sB^,23c,E24,0,,693,820,45,
afj,2022,12,16,2,sB^,23c,E24,0,,693,915,45,
afj,2022,12,19,1,B,25f,E22,0,,398,820,45,
afj,2022,12,19,2,B,25f,E22,0,,398,915,45,
afj,2022,12,19,3,eB,24d,E22,0,,579,1015,45,
afj,2022,12,19,3,eB,24f,E22,0,,579,1015,45,
afj,2022,12,19,4,eB,24d,E22,0,,579,1110,45,
afj,2022,12,19,4,eB,24f,E22,0,,579,1110,45,
afj,2022,12,19,6,B^,24d,E24,0,,897,1300,45,
afj,2022,12,19,7,B^,24d,E24,0,,897,1355,45,
afj,2022,12,20,6,sB,23c,E11,0,,237,1300,45,
afj,2022,12,20,7,B,24d,E22,0,,300,1355,45,
afj,2022,12,20,10,KS,23c,E22,0,,478,1640,45,
afj,2022,12,22,1,sB,24f,E11,0,,371,820,45,
afj,2022,12,22,2,sB,24f,E11,0,,371,915,45,
afj,2022,12,22,3,B,24f,E11,0,,348,1015,45,
afj,2022,12,22,4,B,24f,E11,0,,348,1110,45,
afj,2022,12,23,1,sB^,23c,E24,0,,693,820,45,
afj,2022,12,23,2,sB^,23c,E24,0,,693,915,45,
afj,2023,1,9,1,B,25f,E22,0,,398,820,45,
afj,2023,1,9,2,B,25f,E22,0,,398,915,45,
afj,2023,1,9,3,eB,24d,E22,0,,579,1015,45,
afj,2023,1,9,3,eB,24f,E22,0,,579,1015,45,
afj,2023,1,9,4,eB,24d,E22,0,,579,1110,45,
afj,2023,1,9,4,eB,24f,E22,0,,579,1110,45,
afj,2023,1,9,6,B^,24d,E24,0,,897,1300,45,
afj,2023,1,9,7,B^,24d,E24,0,,897,1355,45,
afj,2023,1,10,6,sB,23c,E11,0,,237,1300,45,
afj,2023,1,10,7,B,24d,E22,0,,300,1355,45,
afj,2023,1,10,10,KS,23c,E22,0,,478,1640,45,
afj,2023,1,12,1,sB,24f,E11,0,,371,820,45,
afj,2023,1,12,2,sB,24f,E11,0,,371,915,45,
afj,2023,1,12,3,B,24f,E11,0,,348,1015,45,
afj,2023,1,12,4,B,24f,E11,0,,348,1110,45,
afj,2023,1,13,1,sB^,23c,E24,0,,693,820,45,
afj,2023,1,13,2,sB^,23c,E24,0,,693,915,45,
afj,2023,1,16,1,B,25f,E22,0,,398,820,45,
afj,2023,1,16,2,B,25f,E22,0,,398,915,45,
afj,2023,1,16,3,eB,24d,E22,0,,579,1015,45,
afj,2023,1,16,3,eB,24f,E22,0,,579,1015,45,
afj,2023,1,16,4,eB,24d,E22,0,,579,1110,45,
afj,2023,1,16,4,eB,24f,E22,0,,579,1110,45,
afj,2023,1,16,6,B^,24d,E24,0,,897,1300,45,
afj,2023,1,16,7,B^,24d,E24,0,,897,1355,45,
afj,2023,1,17,6,sB,23c,E11,0,,237,1300,45,
afj,2023,1,17,7,B,24d,E22,0,,300,1355,45,
afj,2023,1,17,10,KS,23c,E22,0,,478,1640,45,
afj,2023,1,19,1,sB,24f,E11,0,,371,820,45,
afj,2023,1,19,2,sB,24f,E11,0,,371,915,45,
afj,2023,1,19,3,B,24f,E11,0,,348,1015,45,
afj,2023,1,19,4,B,24f,E11,0,,348,1110,45,
afj,2023,1,20,1,sB^,23c,E24,0,,693,820,45,
afj,2023,1,20,2,sB^,23c,E24,0,,693,915,45,
afj,2023,1,23,1,B,25f,E22,0,,398,820,45,
afj,2023,1,23,2,B,25f,E22,0,,398,915,45,
afj,2023,1,23,3,eB,24d,E22,0,,579,1015,45,
afj,2023,1,23,3,eB,24f,E22,0,,579,1015,45,
afj,2023,1,23,4,eB,24d,E22,0,,579,1110,45,
afj,2023,1,23,4,eB,24f,E22,0,,579,1110,45,
afj,2023,1,23,6,B^,24d,E24,0,,897,1300,45,
afj,2023,1,23,7,B^,24d,E24,0,,897,1355,45,
afj,2023,1,24,6,sB,23c,E11,0,,237,1300,45,
afj,2023,1,24,7,B,24d,E22,0,,300,1355,45,
afj,2023,1,24,10,KS,23c,E22,0,,478,1640,45,
afj,2023,1,26,1,sB,24f,E11,0,,371,820,45,
afj,2023,1,26,2,sB,24f,E11,0,,371,915,45,
afj,2023,1,26,3,B,24f,E11,0,,348,1015,45,
afj,2023,1,26,4,B,24f,E11,0,,348,1110,45,
afj,2023,1,27,1,sB^,23c,E24,0,,693,820,45,
afj,2023,1,27,2,sB^,23c,E24,0,,693,915,45,
afj,2023,1,30,1,B,25f,E22,0,,398,820,45,
afj,2023,1,30,2,B,25f,E22,0,,398,915,45,
afj,2023,1,30,3,eB,24d,E22,0,,579,1015,45,
afj,2023,1,30,3,eB,24f,E22,0,,579,1015,45,
afj,2023,1,30,4,eB,24d,E22,0,,579,1110,45,
afj,2023,1,30,4,eB,24f,E22,0,,579,1110,45,
afj,2023,1,30,6,B^,24d,E24,0,,897,1300,45,
afj,2023,1,30,7,B^,24d,E24,0,,897,1355,45,
afj,2023,1,31,6,sB,23c,E11,0,,237,1300,45,
afj,2023,1,31,7,B,24d,E22,0,,300,1355,45,
afj,2023,1,31,10,KS,23c,E22,0,,478,1640,45,
afj,2023,2,2,1,sB,24f,E11,0,,371,820,45,
afj,2023,2,2,2,sB,24f,E11,0,,371,915,45,
afj,2023,2,2,3,B,24f,E11,0,,348,1015,45,
afj,2023,2,2,4,B,24f,E11,0,,348,1110,45,
afj,2023,2,3,1,sB^,23c,E24,0,,693,820,45,
afj,2023,2,3,2,sB^,23c,E24,0,,693,915,45,
afj,2023,2,6,1,B,25f,E22,0,,398,820,45,
afj,2023,2,6,2,B,25f,E22,0,,398,915,45,
afj,2023,2,6,3,eB,24d,E22,0,,579,1015,45,
afj,2023,2,6,3,eB,24f,E22,0,,579,1015,45,
afj,2023,2,6,4,eB,24d,E22,0,,579,1110,45,
afj,2023,2,6,4,eB,24f,E22,0,,579,1110,45,
afj,2023,2,6,6,B^,24d,E24,0,,897,1300,45,
afj,2023,2,6,7,B^,24d,E24,0,,897,1355,45,
afj,2023,2,7,6,sB,23c,E11,0,,237,1300,45,
afj,2023,2,7,7,B,24d,E22,0,,300,1355,45,
afj,2023,2,7,10,KS,23c,E22,0,,478,1640,45,
afj,2023,2,9,1,sB,24f,E11,0,,371,820,45,
afj,2023,2,9,2,sB,24f,E11,0,,371,915,45,
afj,2023,2,9,3,B,24f,E11,0,,348,1015,45,
afj,2023,2,9,4,B,24f,E11,0,,348,1110,45,
afj,2023,2,10,1,sB^,23c,E24,0,,693,820,45,
afj,2023,2,10,2,sB^,23c,E24,0,,693,915,45,
afj,2023,2,20,1,B,25f,E22,0,,398,820,45,
afj,2023,2,20,2,B,25f,E22,0,,398,915,45,
afj,2023,2,20,3,eB,24d,E22,0,,579,1015,45,
afj,2023,2,20,3,eB,24f,E22,0,,579,1015,45,
afj,2023,2,20,4,eB,24d,E22,0,,579,1110,45,
afj,2023,2,20,4,eB,24f,E22,0,,579,1110,45,
afj,2023,2,20,6,B^,24d,E24,0,,897,1300,45,
afj,2023,2,20,7,B^,24d,E24,0,,897,1355,45,
afj,2023,2,21,6,sB,23c,E11,0,,237,1300,45,
afj,2023,2,21,7,B,24d,E22,0,,300,1355,45,
afj,2023,2,21,10,KS,23c,E22,0,,478,1640,45,
afj,2023,2,23,1,sB,24f,E11,0,,371,820,45,
afj,2023,2,23,2,sB,24f,E11,0,,371,915,45,
afj,2023,2,23,3,B,24f,E11,0,,348,1015,45,
afj,2023,2,23,4,B,24f,E11,0,,348,1110,45,
afj,2023,2,24,1,sB^,23c,E24,0,,693,820,45,
afj,2023,2,24,2,sB^,23c,E24,0,,693,915,45,
afj,2023,2,27,1,B,25f,E22,0,,398,820,45,
afj,2023,2,27,2,B,25f,E22,0,,398,915,45,
afj,2023,2,27,3,eB,24d,E22,0,,579,1015,45,
afj,2023,2,27,3,eB,24f,E22,0,,579,1015,45,
afj,2023,2,27,4,eB,24d,E22,0,,579,1110,45,
afj,2023,2,27,4,eB,24f,E22,0,,579,1110,45,
afj,2023,2,27,6,B^,24d,E24,0,,897,1300,45,
afj,2023,2,27,7,B^,24d,E24,0,,897,1355,45,
afj,2023,2,28,6,sB,23c,E11,0,,237,1300,45,
afj,2023,2,28,7,B,24d,E22,0,,300,1355,45,
afj,2023,2,28,10,KS,23c,E22,0,,478,1640,45,
afj,2023,3,2,1,sB,24f,E11,0,,371,820,45,
afj,2023,3,2,2,sB,24f,E11,0,,371,915,45,
afj,2023,3,2,3,B,24f,E11,0,,348,1015,45,
afj,2023,3,2,4,B,24f,E11,0,,348,1110,45,
afj,2023,3,3,1,sB^,23c,E24,0,,693,820,45,
afj,2023,3,3,2,sB^,23c,E24,0,,693,915,45,
afj,2023,3,6,1,B,25f,E22,0,,398,820,45,
afj,2023,3,6,2,B,25f,E22,0,,398,915,45,
afj,2023,3,6,3,eB,24d,E22,0,,579,1015,45,
afj,2023,3,6,3,eB,24f,E22,0,,579,1015,45,
afj,2023,3,6,4,eB,24d,E22,0,,579,1110,45,
afj,2023,3,6,4,eB,24f,E22,0,,579,1110,45,
afj,2023,3,6,6,B^,24d,E24,0,,897,1300,45,
afj,2023,3,6,7,B^,24d,E24,0,,897,1355,45,
afj,2023,3,7,6,sB,23c,E11,0,,237,1300,45,
afj,2023,3,7,7,B,24d,E22,0,,300,1355,45,
afj,2023,3,7,10,KS,23c,E22,0,,478,1640,45,
afj,2023,3,9,1,sB,24f,E11,0,,371,820,45,
afj,2023,3,9,2,sB,24f,E11,0,,371,915,45,
afj,2023,3,9,3,B,24f,E11,0,,348,1015,45,
afj,2023,3,9,4,B,24f,E11,0,,348,1110,45,
afj,2023,3,10,1,sB^,23c,E24,0,,693,820,45,
afj,2023,3,10,2,sB^,23c,E24,0,,693,915,45,
afj,2023,3,13,1,B,25f,E22,0,,398,820,45,
afj,2023,3,13,2,B,25f,E22,0,,398,915,45,
afj,2023,3,13,3,eB,24d,E22,0,,579,1015,45,
afj,2023,3,13,3,eB,24f,E22,0,,579,1015,45,
afj,2023,3,13,4,eB,24d,E22,0,,579,1110,45,
afj,2023,3,13,4,eB,24f,E22,0,,579,1110,45,
afj,2023,3,13,6,B^,24d,E24,0,,897,1300,45,
afj,2023,3,13,7,B^,24d,E24,0,,897,1355,45,
afj,2023,3,14,6,sB,23c,E11,0,,237,1300,45,
afj,2023,3,14,7,B,24d,E22,0,,300,1355,45,
afj,2023,3,14,10,KS,23c,E22,0,,478,1640,45,
afj,2023,3,16,1,sB,24f,E11,0,,371,820,45,
afj,2023,3,16,2,sB,24f,E11,0,,371,915,45,
afj,2023,3,16,3,B,24f,E11,0,,348,1015,45,
afj,2023,3,16,4,B,24f,E11,0,,348,1110,45,
afj,2023,3,17,1,sB^,23c,E24,0,,693,820,45,
afj,2023,3,17,2,sB^,23c,E24,0,,693,915,45,
afj,2023,3,20,1,B,25f,E22,0,,398,820,45,
afj,2023,3,20,2,B,25f,E22,0,,398,915,45,
afj,2023,3,20,3,eB,24d,E22,0,,579,1015,45,
afj,2023,3,20,3,eB,24f,E22,0,,579,1015,45,
afj,2023,3,20,4,eB,24d,E22,0,,579,1110,45,
afj,2023,3,20,4,eB,24f,E22,0,,579,1110,45,
afj,2023,3,20,6,B^,24d,E24,0,,897,1300,45,
afj,2023,3,20,7,B^,24d,E24,0,,897,1355,45,
afj,2023,3,21,6,sB,23c,E11,0,,237,1300,45,
afj,2023,3,21,7,B,24d,E22,0,,300,1355,45,
afj,2023,3,21,10,KS,23c,E22,0,,478,1640,45,
afj,2023,3,23,1,sB,24f,E11,0,,371,820,45,
afj,2023,3,23,2,sB,24f,E11,0,,371,915,45,
afj,2023,3,23,3,B,24f,E11,0,,348,1015,45,
afj,2023,3,23,4,B,24f,E11,0,,348,1110,45,
afj,2023,3,24,1,sB^,23c,E24,0,,693,820,45,
afj,2023,3,24,2,sB^,23c,E24,0,,693,915,45,
afj,2023,3,27,1,B,25f,E22,0,,398,820,45,
afj,2023,3,27,2,B,25f,E22,0,,398,915,45,
afj,2023,3,27,3,eB,24d,E22,0,,579,1015,45,
afj,2023,3,27,3,eB,24f,E22,0,,579,1015,45,
afj,2023,3,27,4,eB,24d,E22,0,,579,1110,45,
afj,2023,3,27,4,eB,24f,E22,0,,579,1110,45,
afj,2023,3,27,6,B^,24d,E24,0,,897,1300,45,
afj,2023,3,27,7,B^,24d,E24,0,,897,1355,45,
afj,2023,3,28,6,sB,23c,E11,0,,237,1300,45,
afj,2023,3,28,7,B,24d,E22,0,,300,1355,45,
afj,2023,3,28,10,KS,23c,E22,0,,478,1640,45,
afj,2023,3,30,1,sB,24f,E11,0,,371,820,45,
afj,2023,3,30,2,sB,24f,E11,0,,371,915,45,
afj,2023,3,30,3,B,24f,E11,0,,348,1015,45,
afj,2023,3,30,4,B,24f,E11,0,,348,1110,45,
afj,2023,3,31,1,sB^,23c,E24,0,,693,820,45,
afj,2023,3,31,2,sB^,23c,E24,0,,693,915,45,
afj,2023,4,3,1,B,25f,E22,0,,398,820,45,
afj,2023,4,3,2,B,25f,E22,0,,398,915,45,
afj,2023,4,3,3,eB,24d,E22,0,,579,1015,45,
afj,2023,4,3,3,eB,24f,E22,0,,579,1015,45,
afj,2023,4,3,4,eB,24d,E22,0,,579,1110,45,
afj,2023,4,3,4,eB,24f,E22,0,,579,1110,45,
afj,2023,4,3,6,B^,24d,E24,0,,897,1300,45,
afj,2023,4,3,7,B^,24d,E24,0,,897,1355,45,
afj,2023,4,4,6,sB,23c,E11,0,,237,1300,45,
afj,2023,4,4,7,B,24d,E22,0,,300,1355,45,
afj,2023,4,4,10,KS,23c,E22,0,,478,1640,45,
